,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,Error,totalSeasons
353,The Divine Fury,2019,Not Rated,31 Jul 2019,129 min,"Action, Horror, Thriller",Joo-hwan Kim,Joo-hwan Kim,"Seo Jun Park, Sung-Ki Ahn, Woo Do-Hwan",An MMA fighter helps an exorcist fight evil.,"Korean, Latin",South Korea,1 win & 3 nominations,https://m.media-amazon.com/images/M/MV5BNGM5MzNiMTctZTU4Yi00ZGVhLWIyODQtMDdiNjg1Y2M1ODJlXkEyXkFqcGdeQXVyNTUxNTI3MzY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '44%'}, {'Source': 'Metacritic', 'Value': '33/100'}]",33,6.3,"2,846",tt10550884,movie,19 Nov 2019,"$102,982",N/A,N/A,True,,
354,Luka Chuppi,2019,Not Rated,01 Mar 2019,126 min,"Comedy, Romance",Laxman Utekar,Rohan Shankar,"Kartik Aaryan, Kriti Sanon, Aparshakti Khurana","Pretending to be married in order to cohabitate, a small-town couple lands in endless awkward situations to hide the truth from their orthodox families.",Hindi,India,1 win & 5 nominations,https://m.media-amazon.com/images/M/MV5BY2MwM2ZhNTItMzkwNi00MTQxLTljMDAtZTk1YmU2M2YzNGVmXkEyXkFqcGdeQXVyNjE1OTQ0NjA@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '31%'}]",N/A,6.3,"10,711",tt8908002,movie,07 Jun 2019,"$1,042,905",N/A,N/A,True,,
355,De De Pyaar De,2019,Not Rated,17 May 2019,135 min,"Comedy, Drama, Romance",Akiv Ali,"Surabhi Bhatnagar, Tarun Jain, Luv Ranjan","Ajay Devgn, Tabu, Rakul Preet Singh",A 50-year-old single father faces disapproval from his family and his ex-wife when he falls in love with a 26-year-old woman.,Hindi,India,1 nomination,https://m.media-amazon.com/images/M/MV5BOTRiYzExNWItNDk4ZS00Y2RiLTgwNmUtODI5N2FmOGM5NzM3XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '23%'}]",N/A,6.6,"7,914",tt8647400,movie,N/A,"$425,934",N/A,N/A,True,,
356,End of the Century,2003,Unrated,27 Nov 2004,110 min,"Documentary, Biography, Music","Jim Fields, Michael Gramaglia",N/A,"Rick Rubin, Tommy Ramone, Dee Dee Ramone",The story of the punk rock band The Ramones.,English,United States,2 nominations,https://m.media-amazon.com/images/M/MV5BMTIwMzAwNTc0OF5BMl5BanBnXkFtZTcwMjUxMjgyMQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '95%'}, {'Source': 'Metacritic', 'Value': '74/100'}]",74,8.0,"3,731",tt0368711,movie,15 Mar 2005,"$391,950",N/A,N/A,True,,
357,Bennett's War,2019,PG-13,30 Aug 2019,94 min,Sport,Alex Ranarivelo,Alex Ranarivelo,"Michael Roark, Ali Afshar, Allison Paige","Soldier Marshall Bennett returns back home after sustaining injuries from an improvised explosive device overseas. When he learns his father is behind on his mortgage payments, Marshall turns to competitive racing to save the family ",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BNzM0Zjc2OWMtY2NjNS00ZmE4LWEzZTItMWE3NjQ4NmM2YzE2XkEyXkFqcGdeQXVyOTk0Mjc1MDA@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}]",N/A,6.0,821,tt7370952,movie,11 Oct 2019,"$1,056,416",N/A,N/A,True,,
358,Code Geass: Lelouch of the Re;Surrection,2019,Not Rated,05 May 2019,112 min,"Animation, Action, Adventure",Gorô Taniguchi,"Gorô Taniguchi, J. Michael Tatum, Ichirô Ôkouchi","Jun Fukuyama, Yukana, Takahiro Sakurai","The story takes place several years after Lelouch's ""Zero Requiem"" plan.",Japanese,Japan,N/A,https://m.media-amazon.com/images/M/MV5BZmUxZmVlNGMtZGMyMy00MmM3LTg5ZjgtNzFhZWU4MTU5MjIwXkEyXkFqcGdeQXVyMzgxODM4NjM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}]",N/A,7.4,"2,347",tt6344664,movie,12 Feb 2020,"$522,805",N/A,N/A,True,,
359,Before You Know It,2019,Not Rated,30 Aug 2019,98 min,"Comedy, Drama",Hannah Pearl Utt,"Jen Tullock, Hannah Pearl Utt","Hannah Pearl Utt, Ayden Mayeri, Oona Yaffe",A pair of sisters find out that the mother they thought was dead is alive and starring on a soap opera.,English,United States,4 nominations,https://m.media-amazon.com/images/M/MV5BN2Y4ZDcxNDItMTU4NS00ZGJhLWIwZDctN2JkMTk5YjIwOTYzXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '61/100'}]",61,5.2,672,tt8856090,movie,05 Dec 2019,"$151,507",N/A,N/A,True,,
360,Pilgrim's Progress,2019,PG,18 Apr 2019,108 min,"Animation, Adventure, Family",Robert Fernandez,"John Bunyan, Robert Fernandez, Robert Fernandez","David Thorpe, John Rhys-Davies, Kristyn Getty","An epic journey, faithfully adapted to modern-day. Christian faces distractions, challenges, and perils at every turn of the way. But ends victorious, with helpful guides, as he stays on the narrow path to the distant Celestial City.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BZjE4YzhjZjQtOTI3NC00M2IzLWFkNjItNDVjNzU3ODIxNmExXkEyXkFqcGdeQXVyMjIyMjYzNjk@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '60%'}]",N/A,6.2,625,tt9896916,movie,11 Mar 2020,"$1,294,596",N/A,N/A,True,,
361,Mine 9,2019,Not Rated,19 May 2020,83 min,"Drama, Thriller",Eddie Mensore,Eddie Mensore,"Terry Serpico, Mark Ashworth, Kevin Sizemore","Two miles into the earth, nine Appalachian miners struggle to survive after a methane explosion leaves them with one hour of oxygen.",English,United States,4 wins,https://m.media-amazon.com/images/M/MV5BNmNhOTRjM2ItZmFjMS00ZjdiLTlhNDAtMmZmZmM3ZDZhODA1XkEyXkFqcGdeQXVyMTUyMjQ0OA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",65,6.3,"15,565",tt3517870,movie,07 Jan 2020,"$226,421",N/A,N/A,True,,
362,Give Me Liberty,2019,N/A,23 Aug 2019,110 min,"Comedy, Drama",Kirill Mikhanovsky,"Alice Austen, Kirill Mikhanovsky","Chris Galust, Lauren 'Lolo' Spencer, Maxim Stoyanov","In this freewheeling comedy, medical transport driver Vic risks his job to shuttle a group of rowdy seniors and a Russian boxer to a funeral, dragging clients like Tracy, a young woman with ALS, along for the ride.","English, Russian",United States,6 wins & 8 nominations,https://m.media-amazon.com/images/M/MV5BMDZmNWU0NGMtMDRkYi00ZjU5LWFiZTEtZTU3ODQ0YTcxMTYxXkEyXkFqcGdeQXVyNDU0NjMyNTQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}, {'Source': 'Metacritic', 'Value': '82/100'}]",82,6.7,"1,904",tt4169146,movie,12 Jan 2020,"$242,734",N/A,N/A,True,,
363,Romeo Akbar Walter,2019,Not Rated,05 Apr 2019,141 min,"Action, Drama, Thriller",Robbie Grewal,"Robbie Grewal, Shreyansh Pandey, Ishraq Shah","John Abraham, Mouni Roy, Jackie Shroff","Prior to the India-Pakistan war of 1971, an Indian banker is recruited by the Research and Analysis Wing for a covert operation deep inside Pakistan.",Hindi,India,N/A,https://m.media-amazon.com/images/M/MV5BMGFkYTlmNzYtN2M4YS00MDUyLWI4MWItMjA2MjI1MGM0ZmU4XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '15%'}]",N/A,6.6,"5,586",tt8550208,movie,30 Jun 2019,"$236,299",N/A,N/A,True,,
364,Furie,2019,TV-14,22 Feb 2019,98 min,"Action, Drama, Thriller",Le-Van Kiet,"Le-Van Kiet, Kay Nguyen, Nguyen Truong Nhan","Veronica Ngo, Mai Cát Vi, Thanh Nhien Phan","Veronica Ngo stars as an ex-gangster who is lying low in the countryside after becoming a mother, but she can't escape her violent past when her daughter is kidnapped.",Vietnamese,Vietnam,1 win & 2 nominations,https://m.media-amazon.com/images/M/MV5BODQ3NzgxZTItMTFiYS00YjdiLTg0YjAtNGY4NzU1ZmZkZDI0XkEyXkFqcGdeQXVyOTIxNDQ1MTQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '95%'}]",N/A,6.3,"4,489",tt9412268,movie,25 Jun 2019,"$594,788",N/A,N/A,True,,
365,Photograph,2019,PG-13,15 Mar 2019,110 min,"Drama, Romance",Ritesh Batra,Ritesh Batra,"Nawazuddin Siddiqui, Sanya Malhotra, Sachin Khedekar","A struggling street photographer in Mumbai, pressured to marry by his grandmother, convinces a shy stranger to pose as his fiancée. The pair develop a connection that transforms them in ways they could not expect.","Hindi, Gujarati, English","Germany, India, United States",8 nominations,https://m.media-amazon.com/images/M/MV5BMjMzNDMzMTU0NV5BMl5BanBnXkFtZTgwNDI5NTYyNzM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '79%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",65,6.9,"4,916",tt7778680,movie,20 Aug 2019,"$344,534",N/A,N/A,True,,
366,Ek Ladki Ko Dekha Toh Aisa Laga,2019,N/A,01 Feb 2019,120 min,"Comedy, Drama, Romance",Shelly Chopra Dhar,"Shelly Chopra Dhar, Gazal Dhaliwal, P.G. Wodehouse","Sonam Kapoor, Anil Kapoor, Rajkummar Rao","The film tells the story of Sweety Chaudhary, a closeted lesbian, and her attempts to come out to her conservative and traditional family.",Hindi,India,N/A,https://m.media-amazon.com/images/M/MV5BZTNlY2YyOGYtZWFhYy00MDc3LTliYzMtZTUyYzVlNjQxZGRjXkEyXkFqcGdeQXVyNjE1OTQ0NjA@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '77%'}]",N/A,5.5,"4,173",tt8108164,movie,02 Apr 2019,"$1,182,636",N/A,N/A,True,,
367,Body at Brighton Rock,2019,R,26 Apr 2019,87 min,"Comedy, Drama, Fantasy",Roxanne Benjamin,Roxanne Benjamin,"Karina Fontes, Casey Adams, Emily Althaus",A park ranger spends the night guarding a potential crime scene on a remote mountain trail.,English,United States,2 nominations,https://m.media-amazon.com/images/M/MV5BZmU2ZGFjOGYtOTYxNS00ZmRjLTkyOWUtYTI1NjRlMTE4NmI2XkEyXkFqcGdeQXVyMzY0MTE3NzU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}, {'Source': 'Metacritic', 'Value': '53/100'}]",53,4.8,"2,124",tt7942746,movie,26 Apr 2019,"$5,123",N/A,N/A,True,,
368,The Bravest,2019,PG-13,09 Aug 2019,118 min,"Action, Drama, Family",Tony Chan,"Chao Wang, Yonggan Yu","Xiaoming Huang, Jiang Du, Zhuo Tan",Chinese firefighters struggle to contain a huge fire after an oil pipeline explodes.,Mandarin,China,7 wins & 18 nominations,https://m.media-amazon.com/images/M/MV5BNDRhMzZmYWEtNmFjNi00MTk3LWI2ZjItYzAyMTVlNzU5NDQ1XkEyXkFqcGdeQXVyNzc5MjQ2MTQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}]",N/A,5.6,902,tt10218674,movie,14 Jan 2020,"$290,217",N/A,N/A,True,,
369,Bharat,2019,Not Rated,05 Jun 2019,150 min,"Action, Comedy, Drama",Ali Abbas Zafar,"Su-jin Park, Varun V. Sharma, Ali Abbas Zafar","Salman Khan, Katrina Kaif, Sunil Grover","At the cusp of India's birth as an Independent nation, a family makes an arduous journey to freedom at a cost. A young boy Bharat, makes a promise to his Father that he will keep his family together no matter what.",Hindi,India,3 wins & 10 nominations,https://m.media-amazon.com/images/M/MV5BYzRjMTY1MzktZGRmNi00YjM0LWJkOTUtMmI0ZGEyZjdkOGFhXkEyXkFqcGdeQXVyOTAzMTc2MjA@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '32%'}]",N/A,4.7,"30,050",tt7721800,movie,04 Aug 2019,"$2,971,549",N/A,N/A,True,,
370,42nd Street: The Musical,2019,Not Rated,01 May 2019,155 min,Musical,"Mark Bramble, Ross MacGibbon","Mark Bramble, Michael Stewart","Bonnie Langford, Tom Lister, Clare Halse","Peggy Sawyer, a talented young performer with stars in her eyes gets her big break on Broadway.",English,United Kingdom,1 win,https://m.media-amazon.com/images/M/MV5BZGNiYmIzMDEtYzk3NS00MmJmLTkyOTgtNDIyNGM4MGFmOWNiXkEyXkFqcGdeQXVyMDUxODczMw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}]",N/A,7.8,383,tt10140002,movie,08 Sep 2020,"$187,440",N/A,N/A,True,,
371,Piranhas,2019,N/A,13 Feb 2019,111 min,"Crime, Drama",Claudio Giovannesi,"Roberto Saviano, Claudio Giovannesi, Maurizio Braucci","Francesco Di Napoli, Viviana Aprea, Mattia Piano Del Balzo",A gang of teenage boys stalks the streets of Naples armed with hand guns and AK-47s to do their mob bosses' bidding.,Neapolitan,Italy,8 wins & 22 nominations,https://m.media-amazon.com/images/M/MV5BMGYzMDY5MjAtZjM2ZS00ZmFlLTlhY2EtYzM4MDNiYTBlMDIzXkEyXkFqcGdeQXVyNDU0NjMyNTQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '58%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",57,6.4,"4,329",tt8740778,movie,06 Dec 2019,"$23,494",N/A,N/A,True,,
372,Clinton Road,2019,N/A,14 Jun 2019,77 min,"Horror, Mystery","Richard Grieco, Steve Stanulis","Noel Ashman, Derek Ross Mackay, Steve Stanulis","Ace Young, Erin O'Brien, Cody Calafiore",A widowed firefighter seeks closure after his wife goes missing on an actual haunted road in rural New Jersey but must unlock the road's secret if he wants to get out alive.,English,N/A,1 win,https://m.media-amazon.com/images/M/MV5BOTg2NGZhMzYtNmM4MC00N2Q2LWJkZDMtMjMxMDM3ZmRkNjVhXkEyXkFqcGdeQXVyOTE1MDc0Ng@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}]",N/A,6.0,"3,490",tt1604560,movie,14 Jun 2019,"$50,400",N/A,N/A,True,,
373,High on the Hog,2019,R,16 Apr 2019,85 min,"Action, Crime, Drama",Tony Wash,"Andy Golub, Kevin C. Lockhart, Jeremy Silva","Sid Haig, Joe Estevez, Robert Z'Dar","With a potent strain of pot sweeping the City, DTA agents attempt to infiltrate a small town farming operation that has a strong leader and interesting family members.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BODhmY2JiYWQtNTE2MS00YTI0LWE0ZjctZmJlMDM4ZjU0MThlXkEyXkFqcGdeQXVyMTQ2OTU2OTQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '3.5/10'}]",N/A,3.5,244,tt2386668,movie,20 Jun 2019,"$45,696",N/A,N/A,True,,
374,Kinky Boots: The Musical,2019,N/A,25 Jun 2019,135 min,Musical,"Jerry Mitchell, Brett Sullivan",Harvey Fierstein,"Matt Henry, Killian Donnelly, Natalie McQueen","A filmed version of the popular stage musical, in which a feisty drag queen attempts to rescue a shoe factory by designing fabulous and fetishistic footwear.",English,United Kingdom,1 win,https://m.media-amazon.com/images/M/MV5BMWZhNjcwNTYtNzM4Yi00MWQ0LWEyYjEtOWVkYTUxMTdkNzlhXkEyXkFqcGdeQXVyMjg3NTY4Nw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}]",N/A,8.1,807,tt10442108,movie,N/A,"$900,451",N/A,N/A,True,,
375,Play the Flute,2019,N/A,01 Mar 2019,103 min,Drama,Rich Christiano,Rich Christiano,"Brett Varvel, Sean Ormond, Kennedy Tucker","Faced with an indifferent youth group, a new youth Pastor (Brett Varvel) tries to motivate his students to read God's Word and get serious about their faith.",English,United States,1 win,https://m.media-amazon.com/images/M/MV5BMDNlZTIwZGQtMTQ4NS00NjFlLTgwZWQtNDAxYzhhODEzMTRhXkEyXkFqcGdeQXVyOTI4NDg2ODE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}]",N/A,6.8,47,tt6356220,movie,N/A,"$254,475",N/A,N/A,True,,
376,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
377,Shed of the Dead,2019,R,20 May 2019,82 min,"Comedy, Horror",Drew Cullingham,Drew Cullingham,"Spencer Brown, Lauren Socha, Ewen MacIntosh","A nerd spends his time at an allotment shed away from his wife. When the zombie apocalypse begins, he and his nerdy friend try to make it through and save the wife and her cute friend.",English,United Kingdom,N/A,https://m.media-amazon.com/images/M/MV5BY2JlYTk3OGUtMTJjMi00MmQ2LWJhMjUtODExOWM4YzFkZmUxXkEyXkFqcGdeQXVyMTQ2OTU2OTQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.7/10'}]",N/A,4.7,"3,170",tt3602422,movie,28 May 2019,"$38,901",N/A,N/A,True,,
378,The Fighting Preacher,2019,PG,24 Jul 2019,100 min,"Comedy, Drama, History",T.C. Christensen,T.C. Christensen,"David McConnell, Charley Boon, Kenna Dawn","When Willard and Rebecca Bean are called on a mission to a town that's hostile towards them, they must choose whether to fight for their right to live there or love their hostile neighbors.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BN2FjNjQzYmMtYmUxOC00YWI3LWJmMDUtNDA5NWYwNDMxNmNhXkEyXkFqcGdeQXVyMzg4MDMyNA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}]",N/A,5.9,461,tt9075778,movie,01 Oct 2019,"$954,641",N/A,N/A,True,,
379,Junglee,2019,Not Rated,29 Mar 2019,115 min,"Action, Adventure, Thriller",Chuck Russell,"Adam Prince, Chuck Russell, Ritesh Shah","Vidyut Jammwal, Lars Kjeldsen, Asha Bhat","The story revolves around a vet, who on his homecoming to his father's elephant reserve, encounters and fights an international poachers racket.",Hindi,India,2 wins,https://m.media-amazon.com/images/M/MV5BZjJiNjU4NmYtMTA5OS00N2QyLTgxNDMtMmM4OGE5N2RjYzllXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '40%'}]",N/A,5.6,"1,868",tt7463730,movie,N/A,"$295,784",N/A,N/A,True,,
380,The Captain,2017,N/A,27 Jul 2018,118 min,"Drama, History, Thriller",Robert Schwentke,Robert Schwentke,"Max Hubacher, Alexander Fehling, Sebastian Rudolph","In the last moments of World War II, a young German soldier fighting for survival finds a Nazi captain's uniform. Impersonating an officer, the man quickly takes on the monstrous identity of the perpetrators he's escaping from.",German,"Germany, France, Poland",23 wins & 19 nominations,https://m.media-amazon.com/images/M/MV5BY2NiOGRlZDEtNDM5NS00OWQ0LTlkNzctMWZlMTkzNWJhZTNhXkEyXkFqcGdeQXVyODg5NTg2NDU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '67/100'}]",67,7.4,"16,666",tt6763252,movie,27 Nov 2018,"$109,226",N/A,N/A,True,,
381,Total Dhamaal,2019,Not Rated,22 Feb 2019,130 min,"Action, Adventure, Comedy",Indra Kumar,"Paritosh Painter, Ved Prakash, Bunty Rathore","Ajay Devgn, Anil Kapoor, Madhuri Dixit",A group of people learn about a hidden treasure and then they race to find it and claim it.,Hindi,India,1 win & 2 nominations,https://m.media-amazon.com/images/M/MV5BMTdiN2Q2MGUtYWRjMi00M2Y2LWEzOTYtOTA3NjNiMGMzNmFhXkEyXkFqcGdeQXVyNjE1OTQ0NjA@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '30%'}]",N/A,4.2,"6,743",tt7639372,movie,N/A,"$2,167,632",N/A,N/A,True,,
382,The Untold Story,2019,N/A,11 Jan 2019,104 min,"Comedy, Drama",Shane Stanley,"Lee Stanley, Shane Stanley","Rya Kihlstedt, Miko Hughes, Jordan Ladd","Edward Forester's career and personal life have hit rock bottom-but not his spirit. At 64, the handsome bachelor moves in to a tiny apartment and must start over again.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BOWI1MDdmNzUtZTNhZC00YWZhLThkYWYtMGYzM2YzMmQ2NTFlXkEyXkFqcGdeQXVyNjk2MjA4MDY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}]",N/A,5.7,357,tt3737840,movie,02 Apr 2019,$790,N/A,N/A,True,,
383,No Manches Frida 2,2019,R,15 Mar 2019,102 min,Comedy,Nacho G. Velilla,"Claudio Herrera, David S. Olivas, Sergio Sánchez","Martha Higareda, Omar Chaparro, Itatí Cantoral",Zequi tries to regain Lucy's love by bringing the school's team to victory.,Spanish,"Mexico, United States",N/A,https://m.media-amazon.com/images/M/MV5BNmU0ZDI1MDctODBiZi00ZTg3LWFiZmUtMmFkMzYyYzc4ZDkxXkEyXkFqcGdeQXVyNDg4NjY5OTQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '13%'}]",N/A,4.1,980,tt9019352,movie,04 Jun 2019,"$9,270,920",N/A,N/A,True,,
384,Line Walker 2: Invisible Spy,2019,Not Rated,16 Aug 2019,98 min,"Action, Crime, Thriller",Jazz Boon,Cat Kwan,"Louis Koo, Nick Cheung, Francis Ng","After they uncover evidence that there is corruption in the police force, three police officers in Hong Kong try to discover which of them can be trusted.","Cantonese, Mandarin","Hong Kong, China, Myanmar",1 win & 3 nominations,https://m.media-amazon.com/images/M/MV5BODlkNWE2MjMtZDU2ZC00YjBmLWFmY2EtMWNiOTIwZGQ1YTY3XkEyXkFqcGdeQXVyNDM1Nzc0MTI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}]",N/A,6.1,769,tt10295602,movie,26 Apr 2020,"$296,751",N/A,N/A,True,,
385,Money,2016,R,27 Jun 2017,86 min,"Crime, Mystery, Thriller",Martín Rosete,Josep Ciutat,"Kellan Lutz, Fredric Lehne, Jesse Williams","Two corporate spies with a $5 million haul for selling secrets are held hostage by a thief, triggering a game of cat and mouse to gain the upper hand.","English, Spanish","United States, Spain",16 wins & 26 nominations,https://m.media-amazon.com/images/M/MV5BZDYzY2MwYmEtMmU4MC00Y2M4LWE3ODMtMjJlZTUwZWU5MzNjXkEyXkFqcGdeQXVyMTc2NjA0MzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}]",N/A,5.5,"3,120",tt4715356,movie,25 Jul 2017,N/A,N/A,N/A,True,,
